,event,channel,time,time_len,integral,ampl,npeaks,is_sat
226,17,CH1,-4.50005e-07,2.8800000000000004e-07,1.1154704166667503e-10,0.0007577269345238095,1.0,False
227,17,CH1,-1.15605e-07,2.8799999999999993e-08,5.058505952381331e-12,0.00019701264880952378,0.0,False
228,17,CH1,-4.3605e-08,4.4320000000000005e-07,3.852801904762194e-10,0.0020146465773809522,1.0,False
229,17,CH1,4.12395e-07,2.4000000000000003e-08,4.137845238095548e-12,0.00019299479166666665,0.0,False
230,17,CH1,1.407595e-06,1.1040000000000004e-07,2.9674380952383175e-11,0.0003815364583333333,0.0,False
231,17,CH1,2.844395e-06,1.6799999999999992e-07,5.3651595238099274e-11,0.0005015513392857143,1.0,False
232,17,CH1,3.925995e-06,1.4240000000000053e-07,4.154878571428883e-11,0.0004323549107142857,0.0,False
233,17,CH1,4.853995e-06,2.7199999999999502e-08,5.404000000000405e-12,0.00024091145833333327,0.0,False
234,17,CH1,5.258795e-06,1.423999999999997e-07,4.511735714286053e-11,0.0004421019345238095,0.0,False
235,17,CH1,5.623595e-06,1.5840000000000004e-07,6.658158333333832e-11,0.000735405505952381,0.0,False
236,17,CH1,7.455595e-06,8.799999999999984e-08,2.5409750000001907e-11,0.0003546763392857143,0.0,False
237,17,CH1,7.564395e-06,3.8400000000000344e-08,6.983041666667189e-12,0.0002151674107142857,0.0,False
238,18,CH1,-1.26485e-07,6.096e-07,5.675930952379877e-10,0.0026304203869047618,1.0,False
239,18,CH1,5.31115e-07,4.800000000000043e-09,5.591309523808462e-13,0.0001770721726190476,0.0,False
240,18,CH1,5.39115e-07,3.199999999999997e-08,5.438589285713254e-12,0.0001909114583333333,0.0,False
241,18,CH1,3.414315e-06,9.28000000000002e-08,2.972767261904198e-11,0.00044917038690476185,0.0,False
242,18,CH1,3.526315e-06,2.720000000000035e-08,4.802571428570518e-12,0.00019626860119047613,0.0,False
243,18,CH1,3.892715e-06,7.679999999999984e-08,1.8444636904758403e-11,0.00033771205357142854,0.0,False
244,18,CH1,5.015915e-06,2.432000000000005e-07,8.835182738093563e-11,0.0005993936011904761,1.0,False
245,18,CH1,6.023915e-06,1.2319999999999994e-07,3.3030190476184215e-11,0.0003721614583333333,0.0,False
246,18,CH1,6.358315e-06,6.240000000000045e-08,1.797241666666326e-11,0.00038451264880952373,0.0,False
247,18,CH1,6.443115e-06,3.83999999999995e-08,6.762565476189194e-12,0.00019158110119047616,0.0,False
248,18,CH1,7.603115e-06,5.760000000000009e-08,1.620818452380645e-11,0.0003718638392857143,0.0,False
249,19,CH1,-4.72885e-07,1.3776e-06,6.412515238094023e-09,0.015745078125,2.0,False
250,19,CH1,1.087115e-06,2.0960000000000008e-07,7.483863095236675e-11,0.0006064620535714285,1.0,False
251,19,CH1,1.298315e-06,1.6000000000001202e-09,0.0,,0.0,False
252,19,CH1,1.301515e-06,7.999999999999966e-09,1.1150476190474074e-12,0.00017640252976190474,0.0,False
253,19,CH1,1.312715e-06,9.600000000000086e-09,1.4182440476187786e-12,0.00017833705357142853,0.0,False
254,19,CH1,1.613515e-06,7.19999999999999e-08,2.079766666666272e-11,0.0003889025297619047,0.0,False
255,19,CH1,1.687115e-06,3.2000000000000287e-09,2.737916666666147e-13,0.00017111979166666664,0.0,False
256,19,CH1,2.171915e-06,7.039999999999978e-08,1.8787803571425006e-11,0.00037156622023809516,0.0,False
